id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
3575,4,2,16,44,75,2015/7/25 16:35,1,1976,1,0,1,4,,2,1989,30000,1,,402,0,1,0,0,0,0,0,0,0,,170,156,2,5,5,1,1,2,1,1,5,3,1,1,5,3,2,5,4,4,5,5,5,5,3,4,3,2,3,5,3,4,1,1,1,1,1,3,10,1,3,1,1,2,2,30000,5,1,1,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1997,1976,1997,4,1,1,0,6,,,1942,3,1,2,1945,3,1,2,3,1,4,3,40000,2,1,2,2,4,4,2,4,4,2,2,2,1,4,70,50,80,80,70,80,70,60,80
3576,5,1,19,57,93,2015/7/17 11:21,2,1931,1,1,1,1,,,,45000,1,,28,0,1,0,0,0,0,0,0,0,,161,195,5,4,5,2,1,1,1,1,4,1,1,1,5,5,5,5,3,5,5,5,5,5,5,2,2,2,1,1,1,4,5,5,5,3,5,,,,,1,1,2,2,45000,1,3,1,2,0,1,0,0,0,0,0,0,0,,2,2,0,7,1955,,,,,,,,,,-2,1,1,8,-2,1,1,15,2,2,3,2,60000,3,2,4,4,4,4,2,3,3,3,3,3,2,4,80,80,80,80,80,80,80,80,80
3577,5,2,18,54,88,2015/7/12 14:50,1,1992,1,1,1,4,,4,2003,25000,1,,120,0,0,0,0,1,0,0,0,0,,170,150,4,5,5,1,1,2,2,2,4,4,4,1,5,2,3,5,4,3,3,2,5,5,1,4,4,3,1,2,3,4,5,2,8,2,5,,,,,1,2,1,2,30000,5,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,3,2015,1995,2015,4,1,1,-1,5,,,1953,4,1,2,1957,4,1,2,2,2,3,3,60000,4,4,4,4,5,5,4,4,2,3,3,3,1,5,50,50,0,0,0,0,80,80,0
3578,5,1,12,32,55,2015/9/4 10:53,2,1989,1,1,1,13,,4,2014,200000,4,2012,40,0,0,0,0,0,0,0,0,1,,150,108,4,5,5,5,2,2,3,1,3,4,4,3,3,3,1,5,3,2,1,2,5,4,1,3,4,4,6,3,2,4,7,6,6,6,1,3,1,1,2,1,1,1,2,200000,2,4,0,2,0,0,1,0,0,0,0,0,0,,0,0,,3,2015,1989,2015,13,4,4,40000,1,3,1,1957,12,4,1,1963,12,1,1,2,1,3,3,300000,5,5,5,5,5,5,5,5,5,5,5,5,4,3,75,65,50,70,70,60,70,60,70
3579,4,1,1,1,8,2015/8/24 15:30,2,1930,1,1,1,4,,3,1948,120000,1,,50.9,0,1,0,0,0,0,0,0,0,,158,130,3,3,3,2,2,2,1,5,5,1,1,1,4,4,3,2,5,5,2,2,2,5,5,1,2,1,,,2,4,8,7,7,5,5,,,,,1,1,1,1,120000,1,3,1,2,0,1,0,0,0,0,0,0,0,,2,1,3,7,1954,,,,,,,,,,-2,2,1,3,-2,1,-8,15,2,1,3,2,12000,4,4,3,3,4,4,4,4,4,3,3,3,2,3,70,80,70,60,70,80,50,60,50
3580,4,1,28,81,123,2015/8/1 10:31,2,1948,1,1,1,3,,2,,14000,1,,100,0,1,1,1,0,0,0,0,0,,150,130,4,3,3,4,1,2,2,4,5,1,3,1,5,3,4,5,4,3,5,2,5,3,5,3,4,2,4,4,2,4,5,5,6,1,3,,,,,1,1,2,2,38000,2,3,2,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,1968,1947,1968,4,1,4,24000,5,,,1928,3,1,2,1928,1,1,2,2,1,3,2,15000,4,4,4,4,5,4,4,4,3,3,3,3,2,4,80,70,80,60,70,70,80,70,70
3581,4,2,18,52,85,2015/7/21 12:50,2,1941,1,1,1,4,,4,1957,0,1,,100,0,1,1,0,0,0,0,0,0,,169,115,4,4,4,1,1,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1,1,1,4,3,2,3,2,4,,,,,1,2,2,2,0,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0,3,1963,1943,1963,3,1,1,0,4,,,-2,1,1,2,-2,1,2,2,3,1,5,-8,10000,5,5,5,5,5,-8,-8,-8,5,-8,-8,3,3,5,70,80,70,70,70,70,60,70,70
3582,5,1,12,32,58,2015/8/30 10:07,1,1936,1,1,1,3,,3,,60000,4,1955,58,0,1,0,0,0,0,0,0,0,,160,100,3,5,3,4,2,5,2,1,5,1,1,1,5,1,1,5,4,5,5,1,5,5,5,2,5,1,7,7,1,3,3,-8,3,1,5,,,,,1,1,2,2,60000,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,7,-3,,,,,,,,,,-2,-8,1,2,-2,1,1,2,2,2,3,2,60000,3,4,-8,-8,-8,5,4,4,-8,-8,-8,-8,2,2,-2,80,50,80,60,60,-2,-2,-2
3583,4,2,23,68,108,2015/10/17 11:40,1,1952,1,1,1,3,,2,,5000,1,,210,0,1,0,0,0,0,0,0,0,,168,125,3,4,4,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,5,5,4,5,3,3,1,3,2,2,5,3,2,3,2,3,,,,,1,1,2,2,5000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,7,1974,,,,,,,,,,1933,1,1,2,1932,1,1,2,3,2,3,2,1.00E+07,4,5,4,4,4,-8,2,4,3,-8,-8,-8,1,5,80,90,70,80,70,80,80,60,75
3584,3,2,31,87,131,2015/8/17 16:22,2,1962,1,1,1,1,,,,20000,1,,70,0,1,0,0,0,0,0,0,0,,155,106,2,3,3,1,2,1,1,3,4,1,1,1,5,5,5,5,5,5,5,1,5,5,5,2,4,1,7,7,1,3,1,2,1,1,4,,,,,2,2,1,2,60000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,4,1990,1944,1993,1,1,1,60000,3,,,1942,6,4,1,1944,4,1,2,3,1,2,3,170000,4,3,3,3,4,-8,-8,-8,3,4,-8,-8,3,5,70,50,60,80,60,70,80,80,90
3585,4,1,13,37,68,2015/9/3 16:24,2,1956,1,1,1,1,,,,14400,1,,80,0,0,0,0,0,0,0,0,1,,155,105,3,3,2,1,3,1,1,1,2,1,1,2,5,4,5,5,4,5,5,5,5,5,5,2,2,1,5,5,1,4,1,1,3,1,1,1,10,1,4,2,1,2,2,26000,2,2,1,2,0,1,0,0,0,0,0,0,0,,3,4,0,3,1985,1940,1985,4,1,2,12000,5,,,-2,1,1,2,-2,1,1,2,3,2,-8,2,-2,3,3,3,3,4,-8,-8,-8,3,-8,-8,-8,1,4,60,50,-2,-2,-2,-2,50,-2,60
3586,4,1,19,57,93,2015/7/19 14:18,2,1958,1,1,1,7,,4,1968,60000,1,,50,0,1,0,0,0,0,0,0,0,,167,131,2,2,2,2,1,4,4,3,5,1,2,1,5,4,2,5,3,3,4,1,5,3,5,3,4,2,4,4,2,4,6,6,6,6,5,,,,,1,2,2,2,40000,1,4,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,6,1971,,,,,,,,,,1921,1,4,16,1931,1,1,16,2,2,4,2,72000,4,3,-8,-8,5,5,3,5,2,3,3,3,1,3,80,80,80,80,70,80,90,90,90
3587,2,2,2,2,9,2015/7/23 9:37,1,1946,8,0,3,3,,2,,-2,1,,80,0,1,0,1,0,0,0,0,0,,150,115,3,4,4,1,1,2,1,3,3,1,1,2,5,4,5,5,4,2,3,5,5,5,5,3,4,1,2,2,1,3,3,3,3,3,4,,,,,2,1,2,2,-2,4,3,1,2,0,1,0,0,0,0,0,0,0,,3,0,0,3,1967,1945,1967,3,1,1,0,4,,,-2,3,1,2,-2,3,1,2,2,2,4,-8,10000,4,4,4,4,4,4,4,4,4,5,5,4,3,5,80,80,70,90,80,80,60,70,70
3588,4,2,10,25,47,2015/7/29 16:41,2,1958,1,1,1,1,,,,0,1,,150,0,0,1,0,0,0,0,0,0,,156,120,4,5,5,1,1,1,1,1,4,1,1,2,5,5,5,5,3,4,5,5,5,5,5,4,3,1,1,6,1,4,5,3,7,3,3,,,,,2,1,2,2,15000,2,4,2,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1982,1955,1982,6,4,1,15000,3,,,-2,1,1,2,-2,1,1,2,2,1,4,2,20000,4,2,4,4,5,-8,-8,-8,4,4,-8,-8,1,4,80,80,90,70,80,90,90,80,70
3589,3,1,4,7,22,2015/8/31 18:23,1,1987,1,1,1,12,,4,2010,30000,1,,120,0,0,0,0,0,0,0,0,1,,188,200,1,4,2,2,3,2,1,2,2,5,3,4,4,4,4,4,4,4,2,5,4,5,1,3,4,2,5,4,2,2,2,2,2,2,1,3,5,1,3,1,1,2,2,90000,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1957,4,1,1,1959,4,1,1,3,2,3,2,120000,3,3,3,3,4,3,2,3,2,2,-8,3,1,2,60,59,59,60,60,59,60,60,60
3590,3,1,31,87,131,2015/8/18 11:15,1,1980,1,1,1,12,,4,2005,30000,1,,70,0,1,0,0,0,0,0,0,0,,170,120,3,4,3,2,2,2,2,2,4,5,1,1,4,3,4,5,4,3,3,5,5,5,1,3,2,1,7,7,1,2,4,6,4,3,1,3,10,1,3,1,1,2,2,30000,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2015,1987,2015,9,1,2,0,5,,,1955,4,1,2,1961,4,1,2,3,2,3,4,50000,4,4,4,4,4,4,4,4,4,4,4,4,4,2,50,50,60,50,70,50,50,40,50
3591,5,1,7,18,36,2015/8/6 10:07,1,1966,1,1,1,6,,4,1983,50000,1,,64,0,1,0,0,0,0,0,0,0,,172,140,4,5,4,2,2,2,1,1,4,3,1,2,5,4,5,5,5,4,5,5,5,5,2,2,2,2,7,5,1,4,4,4,5,3,1,3,24,1,2,1,1,2,2,100000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1985,1964,1985,6,1,2,50000,5,,,1940,3,1,2,1942,1,1,2,2,2,3,2,100000,4,3,3,3,4,3,2,4,2,2,-8,2,1,4,60,50,50,40,50,50,60,50,70
3592,5,1,5,8,23,2015/7/30 10:27,2,1933,1,1,1,3,,2,,18000,1,,54,0,1,0,0,0,0,0,0,0,,152,90,2,3,3,2,2,2,2,1,4,1,1,1,5,5,4,4,4,2,5,3,5,5,5,3,3,1,1,1,1,5,5,5,5,1,6,,,,,1,1,2,2,24000,2,2,1,2,0,1,0,0,0,0,0,0,0,,3,2,0,7,1952,,,,,,,,,,-2,-8,1,1,-2,-8,1,15,2,2,-8,2,30000,5,5,3,3,5,-8,3,-8,-8,-8,-8,-8,1,5,-2,-2,-2,-2,-2,-2,-2,-2,-2
3593,4,2,5,9,25,2015/8/7 10:09,1,1973,1,1,1,4,,4,1989,100000,1,,120,0,1,0,0,0,0,0,0,0,,177,140,5,4,5,1,1,2,2,2,5,3,2,1,5,5,3,5,4,3,5,5,5,5,4,4,3,1,2,2,2,4,4,3,5,2,3,,,,,1,1,2,2,100000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1992,1974,1992,4,1,1,-1,3,,,1950,1,1,2,1952,1,1,15,2,2,5,3,200000,4,4,4,3,5,-8,2,3,3,-8,-8,-8,1,5,70,70,80,70,60,60,70,70,80
3594,4,2,21,64,101,2015/7/19 13:41,2,1966,1,1,1,4,,4,-2,-2,1,,200,0,1,1,0,0,0,0,0,0,,152,120,4,4,4,1,1,2,2,1,5,1,1,1,5,4,4,5,4,4,5,5,5,5,5,3,2,2,3,-8,1,3,5,4,5,3,3,,,,,1,1,2,2,30000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1987,1965,1987,4,1,1,30000,1,5,2,1934,1,1,2,1939,3,1,2,2,1,4,3,2000,4,4,4,4,4,-8,3,4,4,-8,-8,-8,3,5,-2,50,60,60,50,50,50,70,70
3595,3,2,6,12,28,2015/8/1 15:45,1,1947,1,1,1,4,,4,1965,4420,1,,130,0,1,1,0,0,0,0,0,0,,167,130,3,4,4,2,1,3,3,1,5,1,2,1,5,2,3,4,2,2,2,3,5,5,5,5,3,3,2,2,1,5,4,3,3,2,5,,,,,1,1,2,2,4420,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,-2,1955,-2,3,1,1,0,4,,,1920,14,1,1,-2,1,1,15,2,2,4,2,-2,5,5,5,5,5,5,4,5,5,5,-8,5,2,5,80,80,-2,70,70,70,-2,60,60
3596,4,2,31,87,131,2015/8/16 8:52,1,1986,1,1,1,4,,4,2002,60000,1,,60,0,1,0,0,0,0,0,0,0,,173,120,3,4,4,1,1,2,3,1,4,4,1,1,5,4,2,5,2,4,1,2,3,5,1,3,4,2,1,3,2,1,3,2,5,2,2,,,,,1,2,2,2,60000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,2009,1986,2009,5,1,1,0,5,,,-2,3,1,2,1963,3,1,15,2,1,4,3,100000,5,4,1,2,4,4,2,4,2,2,1,2,1,5,0,30,50,50,10,10,10,50,50
3597,4,1,27,80,120,2015/7/29 10:27,2,1982,1,1,1,7,,4,2002,50000,1,,54,0,1,0,0,0,0,0,0,0,,157,100,4,4,4,2,2,2,2,2,2,5,1,3,4,3,4,5,3,2,4,5,5,5,1,2,3,4,6,2,5,4,5,3,7,1,1,2,15,1,1,2,2,1,2,50000,2,3,3,1,0,1,0,0,0,0,0,0,0,,0,1,1,1,,,,,,,,,,,1954,1,1,2,1957,3,1,2,2,1,3,2,400000,4,4,5,5,5,5,4,5,4,3,-8,4,4,2,50,50,70,60,70,50,30,80,80
3598,4,1,12,32,57,2015/7/26 10:59,1,1974,1,1,1,9,,4,2014,100000,4,2001,100,0,1,1,0,0,0,0,0,0,,159,146,5,5,5,5,2,3,2,4,4,3,1,1,4,4,2,5,3,4,5,1,5,5,1,2,5,5,7,7,3,4,3,2,3,1,1,3,21,1,2,1,1,1,2,120000,3,3,2,1,0,1,0,0,0,0,0,0,0,,1,0,1,3,1999,1975,1999,4,1,4,20000,5,,,1945,3,1,1,1949,1,1,1,2,2,3,3,200000,4,4,-8,-8,5,4,3,3,3,3,-8,3,2,3,55,65,65,70,75,70,55,70,70
3599,4,1,4,7,14,2015/10/18 15:29,2,1988,1,1,1,12,,4,2011,600000,1,,68,0,0,0,0,1,0,0,0,0,,165,100,4,4,4,5,1,4,1,3,4,4,1,1,4,2,1,5,2,4,4,2,5,5,2,1,3,2,,,1,1,5,5,7,1,1,3,4,1,3,1,1,1,2,100000,3,3,1,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1960,9,4,1,1962,6,4,1,2,2,3,3,200000,3,2,4,3,5,1,2,5,3,5,5,2,2,3,40,0,60,40,60,60,60,40,40
3600,4,2,29,82,124,2015/7/23 14:06,1,1967,1,1,1,3,,2,,15000,1,,120,0,1,1,0,0,0,0,0,0,,180,140,4,3,4,1,1,1,1,1,4,1,1,2,5,4,5,4,4,3,5,5,5,5,5,3,3,2,2,3,3,4,5,4,7,2,3,,,,,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1989,1966,1989,3,1,1,15000,3,,,1942,4,4,2,1944,3,1,2,2,1,4,2,30000,4,4,4,4,5,-8,4,4,3,-8,-8,-8,3,5,100,100,90,90,80,90,90,90,90
3601,4,2,22,66,105,2015/7/6 10:39,2,1940,1,1,1,1,,,,600,1,,250,0,0,0,1,0,0,0,0,0,,160,93,2,1,3,1,1,1,1,1,4,1,2,1,5,5,5,5,5,5,5,5,5,5,5,3,4,2,2,2,1,2,6,5,5,2,4,,,,,1,1,2,2,24000,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0,3,1958,1939,1958,4,4,1,24000,5,,,1913,1,1,2,1911,1,1,2,2,1,4,2,5000,5,4,3,4,5,4,5,5,5,5,4,5,4,5,50,60,70,60,70,50,60,70,70
3602,5,1,21,63,99,2015/7/16 9:48,2,1996,1,1,1,12,,1,2013,-1,2,,95,0,0,0,0,0,0,0,1,0,,160,92,4,5,5,1,1,2,4,1,4,5,1,1,3,2,2,4,3,2,2,2,5,5,1,3,5,5,1,1,5,5,4,5,7,6,6,,,,,1,1,2,2,-2,2,3,3,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,6,-8,1,1972,4,1,12,2,1,4,-8,60000,3,1,-8,-8,5,-8,2,2,2,5,-8,5,3,5,80,70,80,70,70,75,80,80,80
3603,4,2,2,5,12,2015/8/9 9:18,2,1978,8,1,1,1,,,,10000,1,,100,0,0,1,0,0,0,0,0,0,,155,110,2,3,3,1,1,1,1,1,4,1,1,1,5,2,5,5,3,2,5,2,5,2,5,4,4,1,2,2,2,4,-8,-8,-8,-8,3,,,,,1,1,2,2,20000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1991,1978,1991,3,1,1,10000,3,,,1940,1,1,2,1942,1,1,2,3,1,4,3,-2,4,4,4,3,4,-8,2,-8,-8,-8,-8,-8,2,4,-2,90,-2,-2,70,80,-2,-2,-2
3604,5,1,15,39,70,2015/7/10 13:49,2,1997,1,1,1,6,,1,2013,0,2,,118,0,0,0,0,1,0,0,0,0,,164,110,5,5,2,2,1,1,1,1,3,4,1,3,4,4,1,3,3,3,2,2,5,2,2,3,3,4,3,3,3,2,4,4,7,4,6,,,,,1,2,2,2,20000,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,4,1,4,1971,4,1,4,3,1,3,-8,50000,3,2,2,2,4,3,2,4,4,4,3,3,2,2,90,85,70,80,80,80,70,70,60
3605,4,2,21,64,101,2015/7/19 12:33,2,1961,1,1,1,4,,4,1979,10000,1,,150,0,0,1,0,0,0,0,0,0,,160,120,5,4,4,1,1,1,1,1,3,1,1,1,5,4,5,5,4,4,5,5,5,5,5,4,4,1,2,2,1,2,5,4,5,3,3,,,,,1,1,2,2,20000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,1984,1961,1984,4,1,1,10000,3,,,-2,1,1,2,-2,1,1,2,2,1,2,2,30000,3,3,3,3,3,3,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,0,0
3606,5,2,18,55,89,2015/7/24 11:49,1,1960,1,1,1,6,,4,1978,20000,1,,250,0,1,0,0,0,0,0,0,0,,170,126,5,5,5,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,1,1,2,2,1,4,5,4,6,2,2,,,,,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1981,1957,1981,1,1,1,10000,3,,,-2,1,1,2,-2,1,1,2,2,1,4,2,40000,4,4,4,4,4,4,2,3,2,2,2,2,1,4,80,70,90,70,70,80,60,60,80
3607,3,2,18,52,85,2015/7/21 15:05,2,1971,1,1,1,4,,4,1989,1500,1,,200,0,0,1,0,0,0,0,0,0,,158,120,4,5,4,1,1,2,2,1,5,1,1,1,3,4,4,5,4,4,5,1,5,4,5,4,2,2,1,2,1,2,4,2,5,2,3,,,,,1,1,2,2,20000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,1999,1974,1999,6,4,1,10000,1,3,2,-2,1,1,2,-2,1,1,2,2,1,3,3,40000,4,3,3,3,4,3,2,2,2,3,3,2,1,5,70,80,80,70,60,70,80,70,80
3608,2,1,24,70,110,2015/8/8 15:44,1,1969,1,1,1,4,,4,1985,80000,1,,90,0,0,0,0,0,0,0,0,1,,172,136,4,5,5,1,2,1,1,1,4,5,4,1,5,3,5,5,2,3,3,5,5,5,5,2,3,2,5,3,6,3,1,1,1,2,1,2,12,1,1,1,1,2,2,100000,3,2,1,1,0,1,0,0,0,0,0,0,0,,1,0,1,3,1997,1972,1997,3,1,1,20000,1,3,1,-2,-8,1,16,-2,1,1,2,2,3,3,3,150000,2,2,4,4,3,3,2,4,2,2,2,2,1,2,60,20,20,50,30,20,-2,60,60
3609,4,2,28,81,122,2015/7/31 17:11,2,1975,1,1,1,3,,4,-2,5000,1,,280,0,1,0,0,0,0,0,0,0,,162,60,5,5,5,1,1,1,1,1,5,1,1,1,5,2,5,5,3,4,4,5,4,5,5,4,4,1,2,2,2,2,6,5,7,5,3,,,,,1,2,2,2,5000,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,4,4,3,-2,1975,-2,3,1,1,-1,2,,,1939,1,1,2,1940,1,1,2,2,2,3,2,40000,5,5,4,5,5,4,4,3,4,5,4,5,4,3,85,70,40,70,90,80,78,76,70
3610,4,1,5,11,27,2015/7/28 9:17,1,1935,4,1,1,12,,4,1953,72000,4,1953,77,0,1,0,0,0,0,0,0,0,,170,160,3,4,4,2,1,5,5,5,5,1,1,1,4,4,1,3,3,3,5,4,5,5,5,4,4,5,4,4,2,2,5,5,-8,6,5,,,,,1,1,2,2,100000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1963,1939,1963,12,1,2,100000,5,,,1908,11,1,12,1910,3,1,12,2,2,4,2,150000,3,-8,-8,-8,4,3,2,3,3,3,-8,-8,2,3,60,70,60,60,50,60,60,60,60
3611,4,1,4,7,18,2015/10/3 15:21,1,1984,1,1,1,12,,4,2005,100000,1,,90,0,0,0,0,0,0,0,0,1,,176,170,2,5,5,5,3,2,3,4,2,3,3,4,3,4,2,2,3,4,3,2,3,2,3,4,3,4,2,4,3,2,7,1,7,2,1,3,-1,1,2,1,1,2,2,100000,3,4,0,1,0,1,0,0,0,0,0,0,0,,0,1,1,3,2011,1986,1986,9,1,5,0,5,,,1950,6,1,2,1950,4,1,2,2,2,2,3,250000,2,4,3,4,4,2,3,3,2,4,-8,-8,3,3,50,50,50,50,70,40,70,50,50
3612,5,2,31,87,131,2015/8/16 15:56,2,1943,1,1,1,1,,,,2000,1,,40,0,0,0,1,0,0,0,0,0,,153,82,4,1,4,1,1,1,1,2,2,1,1,3,5,5,5,5,4,5,5,5,5,5,5,2,4,1,1,5,2,4,7,5,5,5,3,,,,,1,2,2,2,4000,2,2,0,2,0,1,0,0,0,0,0,0,0,,3,2,0,3,1959,1937,1959,3,1,1,2000,3,,,1902,1,1,2,1912,1,1,2,2,1,4,2,100000,3,4,4,4,5,4,3,4,4,4,4,4,1,5,100,100,100,100,100,100,100,100,100
3613,4,1,5,8,23,2015/7/31 13:08,2,1939,1,1,1,7,,4,1960,36000,1,,121,0,1,1,0,0,0,0,0,0,,165,160,3,4,3,2,1,5,5,1,5,1,1,1,5,5,1,3,3,4,4,4,4,4,5,2,4,4,5,5,1,4,5,6,6,8,5,,,,,1,1,2,2,100000,2,4,1,2,0,1,0,0,0,0,0,0,0,,3,0,0,3,1960,1935,1960,10,4,2,64000,5,,,1911,12,1,1,1914,6,1,1,1,2,4,2,100000,4,4,4,4,4,4,4,4,4,4,4,2,2,3,70,60,60,60,60,60,70,70,60
3614,5,2,21,64,100,2015/7/18 18:05,1,1962,1,1,1,6,,4,1979,30000,1,,350,0,1,1,0,0,0,0,0,0,,160,118,5,4,4,1,1,1,1,3,5,1,2,1,5,2,4,5,4,2,3,2,5,5,5,5,4,2,1,1,3,4,6,7,8,5,2,,,,,1,1,2,2,120000,2,4,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1984,1961,1984,6,1,1,0,3,,,1922,3,1,3,1921,2,1,2,1,2,4,2,70000,5,4,4,4,5,4,4,5,4,-8,-8,3,2,5,95,90,90,90,90,90,90,85,95
3615,4,1,19,59,95,2015/7/16 11:43,1,1981,1,1,1,7,,4,2008,30000,1,,67,0,0,0,0,1,0,0,0,0,,184,145,3,5,3,5,1,4,1,1,3,1,1,3,5,5,1,5,4,4,4,4,5,4,5,1,4,4,,,2,4,4,4,4,4,5,,,,,1,1,2,2,140000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1948,4,1,1,1949,3,1,1,2,2,3,2,50000,4,3,3,4,3,3,3,4,4,4,3,3,3,3,80,80,90,80,50,80,80,80,80
3616,4,1,15,39,70,2015/7/13 10:04,2,1988,1,1,1,4,,4,2004,20000,1,,120,0,0,0,0,0,1,0,0,0,,159,120,4,3,3,1,1,2,2,2,5,4,1,1,3,3,2,3,4,3,2,4,5,5,1,3,3,2,2,2,2,4,5,4,5,-8,1,3,4,1,3,1,1,2,2,70000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2015,1988,2015,7,1,1,20000,1,3,1,1958,1,1,2,1967,1,1,2,2,2,3,2,30000,4,5,5,5,5,5,3,5,4,4,3,4,2,3,60,40,60,40,50,40,60,40,60
3617,4,1,27,80,120,2015/7/28 9:31,1,1980,1,1,1,13,,4,2015,40000,4,2010,40,0,0,0,0,0,0,0,0,1,,174,160,5,5,5,2,3,4,4,3,5,5,1,1,4,4,2,5,3,3,3,1,4,5,1,2,5,3,6,3,1,4,7,6,7,7,1,3,11,1,2,1,1,1,1,80000,1,2,1,1,0,1,0,0,0,0,0,0,0,,1,0,1,3,2011,1982,2011,13,4,2,40000,1,3,1,1953,11,4,1,1953,12,1,1,2,2,4,2,60000,4,4,-8,-8,4,4,3,4,2,3,-8,3,4,2,70,75,60,70,60,60,60,70,80
3618,1,2,31,87,132,2015/8/13 18:52,2,1964,1,1,1,4,,2,1979,0,1,,108,0,1,0,0,0,0,0,0,0,,160,120,1,1,2,1,1,1,1,2,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,5,1,7,7,1,1,1,5,8,1,4,,,,,1,2,2,2,0,2,1,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,1987,1962,1987,3,1,1,0,4,,,-2,3,1,2,-2,3,1,2,3,3,4,4,100000,4,4,4,4,5,-8,4,-8,4,-8,-8,-8,1,5,80,50,50,50,60,0,50,-2,-2
3619,4,1,31,87,130,2015/8/14 17:00,2,1957,1,1,1,6,,4,-2,9600,1,,90,0,1,0,0,0,0,0,0,0,,170,170,2,3,3,2,1,1,1,1,5,1,1,1,5,1,5,5,5,5,5,5,5,5,5,3,4,1,7,7,1,3,3,3,-8,2,1,3,20,1,3,1,-1,2,2,24000,3,1,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1988,1954,1988,4,1,2,12000,1,3,1,-2,-8,1,1,-2,-8,1,15,2,2,4,2,48000,3,3,4,-8,5,5,3,3,-8,-8,-8,-8,1,3,-2,-2,50,50,-2,80,-2,50,80
